SRCE_KEY,LVL1_KEY,LVL2_KEY,LVL3_KEY,ACCT_ID,ORG_ID,PROJ_ID,FY_CD,PD_NO,SUB_PD_NO,S_JNL_CD,POST_SEQ_NO,AMT,HRS,MODIFIED_BY,TIME_STAMP,ROWVERSION,COMPANY_ID
20,1668,5427,5427,0850-000,1.01,000800.00E,2016,12,1,APV,28,11.95,0,BADAWII,2017-06-29,0,1
20,1668,5433,5433,0879-000,1.01,000800.00E,2016,12,1,APV,28,1332.95,0,BADAWII,2017-06-29,0,1
20,1668,5481,5481,0999-040,1.01,000900.000,2016,12,1,APV,28,626.45,0,BADAWII,2017-06-29,0,1
80,679,0,0,FRNG-BPC,1.01.01,,2016,12,1,PAJ,2,-12350.29,0,JLAPINGTON,2017-06-30,0,1
80,680,0,0,FRNG-BPI,1.01.01,,2016,12,1,PAJ,2,-736.41,0,JLAPINGTON,2017-06-30,0,1
81,685,0,0,FRNG-CRX,1.01.01,,2016,12,1,PAJ,2,-30474.82,0,JLAPINGTON,2017-06-30,0,1
80,681,0,0,FRNG-DLC,1.01.01,,2016,12,1,PAJ,2,-17259.39,0,JLAPINGTON,2017-06-30,0,1
80,682,0,0,FRNG-DLI,1.01.01,,2016,12,1,PAJ,2,-205097.31,0,JLAPINGTON,2017-06-30,0,1
80,683,0,0,FRNG-OCS,1.01.01,,2016,12,1,PAJ,2,-9.54,0,JLAPINGTON,2017-06-30,0,1
80,684,0,0,FRNG-OIT,1.01.01,,2016,12,1,PAJ,2,291981.32,0,JLAPINGTON,2017-06-30,0,1
80,685,0,0,FRNG-SVC,1.01.01,,2016,12,1,PAJ,2,-26053.56,0,JLAPINGTON,2017-06-30,0,1
81,692,0,0,GNAD-CRX,1.01.01,,2016,12,1,PAJ,2,-1471424.59,0,JLAPINGTON,2017-06-30,0,1
80,692,0,0,GNAD-DIR,1.01.01,,2016,12,1,PAJ,2,1471424.59,0,JLAPINGTON,2017-06-30,0,1
81,691,0,0,MTHD-CRX,1.01.01,,2016,12,1,PAJ,2,-509165.23,0,JLAPINGTON,2017-06-30,0,1
80,691,0,0,MTHD-DIR,1.01.01,,2016,12,1,PAJ,2,509165.23,0,JLAPINGTON,2017-06-30,0,1
80,687,0,0,OHCS-BNP,1.01.01,,2016,12,1,PAJ,2,29858.74,0,JLAPINGTON,2017-06-30,0,1
81,688,0,0,OHCS-CRX,1.01.01,,2016,12,1,PAJ,2,-71586,0,JLAPINGTON,2017-06-30,0,1
80,688,0,0,OHCS-DIR,1.01.01,,2016,12,1,PAJ,2,41727.26,0,JLAPINGTON,2017-06-30,0,1
80,689,0,0,OHIT-BNP,1.01.01,,2016,12,1,PAJ,2,7252.66,0,JLAPINGTON,2017-06-30,0,1
81,690,0,0,OHIT-CRX,1.01.01,,2016,12,1,PAJ,2,-2027167.63,0,JLAPINGTON,2017-06-30,0,1
80,690,0,0,OHIT-DIR,1.01.01,,2016,12,1,PAJ,2,2019914.97,0,JLAPINGTON,2017-06-30,0,1
21,2896,0,0,0200-000,1.01,,2018,1,1,APV,17,-29.8,0,BADAWII,2018-03-27,0,1
20,2896,11260,11260,1010-999,1.01,010803.000.001.001.017,2018,1,1,APV,17,29.8,0,BADAWII,2018-03-27,0,1
21,3008,0,0,0200-000,1.01,,2017,12,1,APV,24,-7410.15,0,49301.ISMAIL.MARMAR,2018-03-27,0,1
20,3019,12263,12263,0205-005,1.01,,2017,12,1,APV,24,-30758.31,0,49301.ISMAIL.MARMAR,2018-03-27,0,1
20,3004,12092,12092,0205-010,1.01,,2017,12,1,APV,24,-34209.49,0,49301.ISMAIL.MARMAR,2018-03-27,0,1
20,3009,12162,12162,0516-100,1.01,000501.000.000,2017,12,1,APV,24,153.4,0,49301.ISMAIL.MARMAR,2018-03-27,0,1
20,3006,12110,12110,0516-100,1.01,000501.000.002,2017,12,1,APV,24,10.58,0,49301.ISMAIL.MARMAR,2018-03-27,0,1
20,3007,12129,12129,0516-100,1.01,000501.000.003,2017,12,1,APV,24,554.02,0,49301.ISMAIL.MARMAR,2018-03-27,0,1
10,117,1606,0,MJAC-CRX,1.01.01,000800.00A,2016,12,1,MJE,6,-131741.61,0,JLAPINGTON,2017-06-30,0,1
10,117,1579,0,MJAC-GNA,1.01.01,,2016,12,1,MJE,6,13174.16,0,JLAPINGTON,2017-06-30,0,1
10,117,1580,0,MJAC-MTH,1.01.01,,2016,12,1,MJE,6,26348.32,0,JLAPINGTON,2017-06-30,0,1
10,117,1581,0,MJAC-OCS,1.01.01,,2016,12,1,MJE,6,6112.81,0,JLAPINGTON,2017-06-30,0,1
10,117,1582,0,MJAC-OIT,1.01.01,,2016,12,1,MJE,6,86106.32,0,JLAPINGTON,2017-06-30,0,1
10,117,1614,0,MJBD-CRX,1.01.01,000850.001,2016,12,1,MJE,6,-193.28,0,JLAPINGTON,2017-06-30,0,1
10,117,1583,0,MJBD-GNA,1.01.01,,2016,12,1,MJE,6,7.73,0,JLAPINGTON,2017-06-30,0,1
10,117,1584,0,MJBD-MTH,1.01.01,,2016,12,1,MJE,6,1.93,0,JLAPINGTON,2017-06-30,0,1
10,117,1585,0,MJBD-OCS,1.01.01,,2016,12,1,MJE,6,11.6,0,JLAPINGTON,2017-06-30,0,1
10,117,1586,0,MJBD-OIT,1.01.01,,2016,12,1,MJE,6,172.02,0,JLAPINGTON,2017-06-30,0,1
10,117,1607,0,MJCN-CRX,1.01.01,000800.00C,2016,12,1,MJE,6,-157.53,0,JLAPINGTON,2017-06-30,0,1
10,117,1587,0,MJCN-MTH,1.01.01,,2016,12,1,MJE,6,157.53,0,JLAPINGTON,2017-06-30,0,1
10,117,1608,0,MJEM-CRX,1.01.01,000800.00E,2016,12,1,MJE,6,-8401.02,0,JLAPINGTON,2017-06-30,0,1
10,117,1588,0,MJEM-GNA,1.01.01,,2016,12,1,MJE,6,7560.91,0,JLAPINGTON,2017-06-30,0,1
10,117,1589,0,MJEM-MTH,1.01.01,,2016,12,1,MJE,6,840.1,0,JLAPINGTON,2017-06-30,0,1
10,117,1590,0,MJEM-OIT,1.01.01,,2016,12,1,MJE,6,0.01,0,JLAPINGTON,2017-06-30,0,1
10,117,1609,0,MJFC-CRX,1.01.01,000800.00F,2016,12,1,MJE,6,-637.07,0,JLAPINGTON,2017-06-30,0,1
10,117,1591,0,MJFC-GNA,1.01.01,,2016,12,1,MJE,6,31.85,0,JLAPINGTON,2017-06-30,0,1
10,117,1592,0,MJFC-OIT,1.01.01,,2016,12,1,MJE,6,605.22,0,JLAPINGTON,2017-06-30,0,1
10,117,1610,0,MJHR-CRX,1.01.01,000800.00H,2016,12,1,MJE,6,-39.83,0,JLAPINGTON,2017-06-30,0,1
10,117,1593,0,MJHR-GNA,1.01.01,,2016,12,1,MJE,6,1.59,0,JLAPINGTON,2017-06-30,0,1
10,117,1594,0,MJHR-MTH,1.01.01,,2016,12,1,MJE,6,0.4,0,JLAPINGTON,2017-06-30,0,1
10,117,1595,0,MJHR-OCS,1.01.01,,2016,12,1,MJE,6,2.39,0,JLAPINGTON,2017-06-30,0,1
10,117,1596,0,MJHR-OIT,1.01.01,,2016,12,1,MJE,6,35.45,0,JLAPINGTON,2017-06-30,0,1
10,117,1611,0,MJIT-CRX,1.01.01,000800.00M,2016,12,1,MJE,6,-394.52,0,JLAPINGTON,2017-06-30,0,1
10,117,1597,0,MJIT-GNA,1.01.01,,2016,12,1,MJE,6,15.78,0,JLAPINGTON,2017-06-30,0,1
10,117,1598,0,MJIT-MTH,1.01.01,,2016,12,1,MJE,6,3.95,0,JLAPINGTON,2017-06-30,0,1
10,117,1599,0,MJIT-OCS,1.01.01,,2016,12,1,MJE,6,23.67,0,JLAPINGTON,2017-06-30,0,1
10,117,1600,0,MJIT-OIT,1.01.01,,2016,12,1,MJE,6,351.12,0,JLAPINGTON,2017-06-30,0,1
10,117,1612,0,MJPR-CRX,1.01.01,000800.00P,2016,12,1,MJE,6,-108.68,0,JLAPINGTON,2017-06-30,0,1
10,117,1601,0,MJPR-MTH,1.01.01,,2016,12,1,MJE,6,108.68,0,JLAPINGTON,2017-06-30,0,1
10,117,1613,0,MJRC-CRX,1.01.01,000800.00R,2016,12,1,MJE,6,-54.87,0,JLAPINGTON,2017-06-30,0,1
10,117,1602,0,MJRC-GNA,1.01.01,,2016,12,1,MJE,6,2.2,0,JLAPINGTON,2017-06-30,0,1
10,117,1603,0,MJRC-MTH,1.01.01,,2016,12,1,MJE,6,0.55,0,JLAPINGTON,2017-06-30,0,1
10,117,1604,0,MJRC-OCS,1.01.01,,2016,12,1,MJE,6,3.29,0,JLAPINGTON,2017-06-30,0,1
10,117,1605,0,MJRC-OIT,1.01.01,,2016,12,1,MJE,6,48.83,0,JLAPINGTON,2017-06-30,0,1
21,1703,0,0,0200-000,1.01,,2017,6,1,APV,4,-1075,0,49301.ISMAIL.MARMAR,2017-07-10,0,1
20,1703,5572,5572,0813-000,1.01,000800.00E,2017,6,1,APV,4,225,0,49301.ISMAIL.MARMAR,2017-07-10,0,1
20,1697,5562,5562,0850-000,1.01,000800.00E,2017,6,1,APV,4,850,0,49301.ISMAIL.MARMAR,2017-07-10,0,1
170,10501,0,0,0110-000,1.01,010102.003,2017,5,1,BLJ,1,136729.89,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,10501,0,0,0110-005,1.01,010102.003,2017,5,1,BLJ,1,-136729.89,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
170,10889,0,0,0110-000,1.01,010102.02A,2017,5,1,BLJ,1,33504.27,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,10889,0,0,0110-005,1.01,010102.02A,2017,5,1,BLJ,1,-33504.27,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
170,10556,0,0,0110-000,1.01,010107.00A.003,2017,5,1,BLJ,1,3202.2,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,10556,0,0,0110-005,1.01,010107.00A.003,2017,5,1,BLJ,1,-3202.2,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
170,10515,0,0,0110-000,1.01,010107.00B.001,2017,5,1,BLJ,1,18365.76,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,10515,0,0,0110-005,1.01,010107.00B.001,2017,5,1,BLJ,1,-18365.76,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
170,10558,0,0,0110-000,1.01,010107.00B.003,2017,5,1,BLJ,1,8983.58,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,10558,0,0,0110-005,1.01,010107.00B.003,2017,5,1,BLJ,1,-8983.58,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
170,10517,0,0,0110-000,1.01,010107.00B.004,2017,5,1,BLJ,1,194723.04,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,10517,0,0,0110-005,1.01,010107.00B.004,2017,5,1,BLJ,1,-194723.04,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
170,10524,0,0,0110-000,1.01,010108.001,2017,5,1,BLJ,1,18186.7,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,10524,0,0,0110-005,1.01,010108.001,2017,5,1,BLJ,1,-18186.7,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
170,10897,0,0,0110-000,1.01,010201.000.001,2017,5,1,BLJ,1,256662.73,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,11338,0,0,0110-005,1.01,020101.003,2017,3,1,BLJ,6,-120201.86,0,49301.ISMAIL.MARMAR,2017-08-21,0,1
170,11033,0,0,0110-000,1.01,020103.003,2017,3,1,BLJ,6,26350.8,0,49301.ISMAIL.MARMAR,2017-08-21,0,1
172,11033,0,0,0110-005,1.01,020103.003,2017,3,1,BLJ,6,-26350.8,0,49301.ISMAIL.MARMAR,2017-08-21,0,1
170,11037,0,0,0110-000,1.01,020108.000,2017,3,1,BLJ,6,131983.24,0,49301.ISMAIL.MARMAR,2017-08-21,0,1
172,11037,0,0,0110-005,1.01,020108.000,2017,3,1,BLJ,6,-131983.24,0,49301.ISMAIL.MARMAR,2017-08-21,0,1
130,0,0,11118,0240-000,1.01.01,000400.VAC,2017,5,1,LVA,2,-55663.63,-1016.47,49301.ISMAIL.MARMAR,2017-07-03,0,1
130,0,0,11119,0400-000,1.01.01,000400.VAC,2017,5,1,LVA,2,55663.63,1016.47,49301.ISMAIL.MARMAR,2017-07-03,0,1
130,0,0,11476,0240-000,1.01.01,000400.VAC,2017,6,1,LVA,1,-56866.37,-1039.79,49301.ISMAIL.MARMAR,2017-07-03,0,1
130,0,0,11477,0400-000,1.01.01,000400.VAC,2017,6,1,LVA,1,56866.37,1039.79,49301.ISMAIL.MARMAR,2017-07-03,0,1
21,1692,0,0,0200-000,1.01,,2017,6,1,APV,3,-836.93,0,49301.ISMAIL.MARMAR,2017-07-03,0,1
20,1692,5539,5539,0834-000,1.01,000800.00F,2017,6,1,APV,3,836.93,0,49301.ISMAIL.MARMAR,2017-07-03,0,1
21,1691,0,0,0200-000,1.01,,2017,7,1,APV,1,-78150.53,0,49301.ISMAIL.MARMAR,2017-07-03,0,1
20,1691,5538,5538,0295-000,1.01,,2017,7,1,APV,1,78150.53,0,49301.ISMAIL.MARMAR,2017-07-03,0,1
21,1701,0,0,0200-000,1.01,,2017,4,1,APV,12,-600,0,49301.ISMAIL.MARMAR,2017-07-10,0,1
20,1701,5570,5570,0812-000,1.01,000800.00E,2017,4,1,APV,12,600,0,49301.ISMAIL.MARMAR,2017-07-10,0,1
21,1694,0,0,0200-000,1.01,,2017,5,1,APV,12,-735336.71,0,BADAWII,2017-07-11,0,1
24,1694,5541,2473,1100-000,1.01,020110.001.001.001.001,2017,5,1,APV,12,15971.8,158,BADAWII,2017-07-11,0,1
24,1694,5542,2474,1100-000,1.01,020110.001.001.004.001,2017,5,1,APV,12,469.08,8,BADAWII,2017-07-11,0,1
24,1694,5543,2483,1100-000,1.01,020110.001.001.004.002,2017,5,1,APV,12,120982.66,1605,BADAWII,2017-07-11,0,1
24,1694,5544,2491,1100-000,1.01,020110.001.001.004.003,2017,5,1,APV,12,105080.44,1293.5,BADAWII,2017-07-11,0,1
24,1694,5545,2506,1100-000,1.01,020110.001.001.004.004,2017,5,1,APV,12,105379.18,2216,BADAWII,2017-07-11,0,1
24,1694,5546,2508,1100-000,1.01,020110.001.001.005.001,2017,5,1,APV,12,2285.56,25,BADAWII,2017-07-11,0,1
24,1694,5547,2510,1100-000,1.01,020110.001.003.001.001,2017,5,1,APV,12,24240.43,286,BADAWII,2017-07-11,0,1
24,1694,5548,2514,1100-000,1.01,020110.001.003.002.001,2017,5,1,APV,12,43110.97,413,BADAWII,2017-07-11,0,1
24,1694,5549,2515,1100-000,1.01,020110.001.003.PI2.005,2017,5,1,APV,12,260.02,2.5,BADAWII,2017-07-11,0,1
24,1694,5550,2520,1100-000,1.01,020110.001.003.PI3.001,2017,5,1,APV,12,59892.27,615,BADAWII,2017-07-11,0,1
24,1694,5551,2527,1100-000,1.01,020110.001.003.PI3.003,2017,5,1,APV,12,68489.55,739.8,BADAWII,2017-07-11,0,1
24,1694,5552,2530,1100-000,1.01,020110.001.003.PI3.004,2017,5,1,APV,12,26683.01,322,BADAWII,2017-07-11,0,1
24,1694,5553,2534,1100-000,1.01,020110.001.003.PI3.005,2017,5,1,APV,12,80413.81,768,BADAWII,2017-07-11,0,1
24,1694,5554,2535,1100-000,1.01,020110.001.003.PI3.009,2017,5,1,APV,12,20274.5,165.5,BADAWII,2017-07-11,0,1
24,1694,5555,2539,1100-000,1.01,020110.001.003.PI3.010,2017,5,1,APV,12,40385.82,406,BADAWII,2017-07-11,0,1
20,1694,5556,5556,1100-999,1.01,020110.001.001.001.001,2017,5,1,APV,12,21417.61,0,BADAWII,2017-07-11,0,1
20,1693,5540,5540,0135-005,1.01,,2016,12,1,APV,29,-607480,0,49301.ISMAIL.MARMAR,2017-07-11,0,1
21,1693,0,0,0200-000,1.01,,2016,12,1,APV,29,607480,0,49301.ISMAIL.MARMAR,2017-07-11,0,1
21,1728,0,0,0200-000,1.01,,2017,1,1,APV,13,-3000,0,BADAWII,2017-07-12,0,1
20,1728,5614,5614,0999-020,1.01,000900.000,2017,1,1,APV,13,3000,0,BADAWII,2017-07-12,0,1
21,1733,0,0,0200-000,1.01,,2017,6,1,APV,5,-49539.38,0,49301.ISMAIL.MARMAR,2017-07-13,0,1
20,1731,5620,5620,0812-000,1.01,000800.00R,2017,6,1,APV,5,7650,0,49301.ISMAIL.MARMAR,2017-07-13,0,1
20,1727,5613,5613,0814-000,1.01,000800.00E,2017,6,1,APV,5,17836.38,0,49301.ISMAIL.MARMAR,2017-07-13,0,1
20,1732,5621,5621,1100-000,1.01,010107.00B.002.000.001,2017,6,1,APV,5,108,0,49301.ISMAIL.MARMAR,2017-07-13,0,1
20,1732,5622,5622,1100-000,1.01,010107.00B.004.000.001,2017,6,1,APV,5,3924,0,49301.ISMAIL.MARMAR,2017-07-13,0,1
20,1732,5623,5623,1100-000,1.01,010107.00B.004.000.003,2017,6,1,APV,5,144,0,49301.ISMAIL.MARMAR,2017-07-13,0,1
20,1732,5624,5624,1100-000,1.01,010107.00B.004.000.004,2017,6,1,APV,5,2808,0,49301.ISMAIL.MARMAR,2017-07-13,0,1
20,1732,5625,5625,1100-000,1.01,010107.00B.004.000.005,2017,6,1,APV,5,144,0,49301.ISMAIL.MARMAR,2017-07-13,0,1
24,1733,5626,2605,1100-000,1.01,010201.000.001.001.002,2017,6,1,APV,5,5300,100,49301.ISMAIL.MARMAR,2017-07-13,0,1
24,1730,5619,2604,1100-000,1.01,020101.003.004,2017,6,1,APV,5,11625,93,49301.ISMAIL.MARMAR,2017-07-13,0,1
21,1745,0,0,0200-000,1.01,,2017,6,1,APV,6,-1670.2,0,49301.ISMAIL.MARMAR,2017-07-13,0,1
20,1737,5635,5635,0517-110,1.01,000501.000.000,2017,6,1,APV,6,138.78,0,49301.ISMAIL.MARMAR,2017-07-13,0,1
20,1738,5637,5637,0519-100,1.01,000501.000.002,2017,6,1,APV,6,135,0,49301.ISMAIL.MARMAR,2017-07-13,0,1
20,1744,5648,5648,0520-100,1.01,000501.000.007,2017,6,1,APV,6,530,0,49301.ISMAIL.MARMAR,2017-07-13,0,1
20,1739,5638,5638,1010-005,1.01,020110.001.005.001.001,2017,6,1,APV,6,519.04,0,49301.ISMAIL.MARMAR,2017-07-13,0,1
20,1742,5644,5644,1010-015,1.01,010803.000.002.001.000,2017,6,1,APV,6,94,0,49301.ISMAIL.MARMAR,2017-07-13,0,1
20,1743,5646,5646,1010-030,1.01,010603.000.004,2017,6,1,APV,6,72.65,0,49301.ISMAIL.MARMAR,2017-07-13,0,1
20,1745,5649,5649,1010-030,1.01,010604.000.001.001,2017,6,1,APV,6,13.16,0,49301.ISMAIL.MARMAR,2017-07-13,0,1
20,1741,5643,5643,1010-030,1.01,020110.001.005.001.001,2017,6,1,APV,6,63,0,49301.ISMAIL.MARMAR,2017-07-13,0,1
20,1740,5640,5640,1010-999,1.01,020108.000.001,2017,6,1,APV,6,104.57,0,49301.ISMAIL.MARMAR,2017-07-13,0,1
21,1748,0,0,0200-000,1.01,,2017,6,1,APV,7,-370.23,0,49301.ISMAIL.MARMAR,2017-07-13,0,1
20,1747,5654,5654,0517-110,1.01,000501.000.007,2017,6,1,APV,7,64.76,0,49301.ISMAIL.MARMAR,2017-07-13,0,1
20,1748,5656,5656,0999-040,1.01,000900.000,2017,6,1,APV,7,305.47,0,49301.ISMAIL.MARMAR,2017-07-13,0,1
21,1746,0,0,0200-000,1.01,,2017,5,1,APV,13,-216223.4,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
20,1746,5651,5651,0812-000,1.01,000800.00M,2017,5,1,APV,13,29159,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
24,1746,5650,2613,1100-000,1.01,020101.003.001,2017,5,1,APV,13,12600,140,49301.ISMAIL.MARMAR,2017-07-17,0,1
24,1746,5652,2614,1100-000,1.01,020101.003.006,2017,5,1,APV,13,12780,142,49301.ISMAIL.MARMAR,2017-07-17,0,1
24,1746,5653,2615,1100-000,1.01,020101.003.027,2017,5,1,APV,13,4860,54,49301.ISMAIL.MARMAR,2017-07-17,0,1
24,1735,5631,2609,1100-000,1.01,020101.003.036,2017,5,1,APV,13,20250,180,49301.ISMAIL.MARMAR,2017-07-17,0,1
24,1736,5633,2612,1100-000,1.01,020110.001.001.001.001,2017,5,1,APV,13,30013.2,168,49301.ISMAIL.MARMAR,2017-07-17,0,1
24,1746,5657,2616,1100-000,1.01,020110.001.001.004.002,2017,5,1,APV,13,11880,88,49301.ISMAIL.MARMAR,2017-07-17,0,1
24,1746,5658,2617,1100-000,1.01,020110.001.001.004.003,2017,5,1,APV,13,50474.2,500,49301.ISMAIL.MARMAR,2017-07-17,0,1
24,1746,5659,2618,1100-000,1.01,020110.001.003.PI3.001,2017,5,1,APV,13,23128,196,49301.ISMAIL.MARMAR,2017-07-17,0,1
24,1746,5660,2619,1100-000,1.01,020110.001.003.PI3.010,2017,5,1,APV,13,21079,197,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,10897,0,0,0110-005,1.01,010201.000.001,2017,5,1,BLJ,1,-256662.73,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
170,10529,0,0,0110-000,1.01,010301.003,2017,5,1,BLJ,1,62135.16,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,10529,0,0,0110-005,1.01,010301.003,2017,5,1,BLJ,1,-62135.16,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
170,10534,0,0,0110-000,1.01,010603.000.004,2017,5,1,BLJ,1,88744.07,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,10534,0,0,0110-005,1.01,010603.000.004,2017,5,1,BLJ,1,-88744.07,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
170,10491,0,0,0110-000,1.01,010604.000.001,2017,5,1,BLJ,1,102478.4,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,10491,0,0,0110-005,1.01,010604.000.001,2017,5,1,BLJ,1,-102478.4,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
170,10748,0,0,0110-000,1.01,010802.002,2017,5,1,BLJ,1,2700,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,10748,0,0,0110-005,1.01,010802.002,2017,5,1,BLJ,1,-2700,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
170,10885,0,0,0110-000,1.01,010803.000.001,2017,5,1,BLJ,1,1146386.52,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,10885,0,0,0110-005,1.01,010803.000.001,2017,5,1,BLJ,1,-1146386.52,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
170,10886,0,0,0110-000,1.01,010803.000.002,2017,5,1,BLJ,1,785849.88,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,10886,0,0,0110-005,1.01,010803.000.002,2017,5,1,BLJ,1,-785849.88,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
170,10987,0,0,0110-000,1.01,020101.003,2017,5,1,BLJ,1,120831.44,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,10987,0,0,0110-005,1.01,020101.003,2017,5,1,BLJ,1,-120831.44,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
170,10790,0,0,0110-000,1.01,020103.002,2017,5,1,BLJ,1,27197.28,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,10790,0,0,0110-005,1.01,020103.002,2017,5,1,BLJ,1,-27197.28,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
170,10745,0,0,0110-000,1.01,020108.000,2017,5,1,BLJ,1,147173.16,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,10745,0,0,0110-005,1.01,020108.000,2017,5,1,BLJ,1,-147173.16,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
170,10905,0,0,0110-000,1.01,020110.001,2017,5,1,BLJ,1,1968764.81,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,10905,0,0,0110-005,1.01,020110.001,2017,5,1,BLJ,1,-1968764.81,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
170,10892,0,0,0110-000,1.01,020401.001.001,2017,5,1,BLJ,1,40843.56,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,10892,0,0,0110-005,1.01,020401.001.001,2017,5,1,BLJ,1,-40843.56,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
170,10719,0,0,0110-000,1.01,020602,2017,5,1,BLJ,1,-21514,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,10719,0,0,0110-005,1.01,020602,2017,5,1,BLJ,1,21514,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
170,10759,0,0,0110-000,1.01,020802.000,2017,5,1,BLJ,1,41817.79,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
172,10759,0,0,0110-005,1.01,020802.000,2017,5,1,BLJ,1,-49197.4,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
173,10759,0,0,0110-010,1.01,020802.000,2017,5,1,BLJ,1,7379.61,0,49301.ISMAIL.MARMAR,2017-07-17,0,1
21,1765,0,0,0200-000,1.01,,2017,2,1,APV,16,-10499.58,0,BADAWII,2017-07-23,0,1
20,1765,5711,5711,0999-040,1.01,000900.000,2017,2,1,APV,16,10499.58,0,BADAWII,2017-07-23,0,1
130,0,0,11842,0240-000,1.01.01,000400.VAC,2017,6,1,LVA,2,-57791.3,-1051.45,49301.ISMAIL.MARMAR,2017-07-17,0,1
130,0,0,11843,0400-000,1.01.01,000400.VAC,2017,6,1,LVA,2,57791.3,1051.45,49301.ISMAIL.MARMAR,2017-07-17,0,1
130,0,0,12212,0240-000,1.01.01,000400.VAC,2017,7,1,LVA,1,-57536.1,-1035.46,49301.ISMAIL.MARMAR,2017-07-17,0,1
130,0,0,12213,0400-000,1.01.01,000400.VAC,2017,7,1,LVA,1,57536.1,1035.46,49301.ISMAIL.MARMAR,2017-07-17,0,1
31,6028,17542,0,0208-000,1.01,,2017,6,1,LD,2,-832269.13,-16611.25,49301.ISMAIL.MARMAR,2017-07-18,0,1
30,6026,17520,0,0240-000,1.01.01,000400.VAC,2017,6,1,LD,2,49770.47,971.75,49301.ISMAIL.MARMAR,2017-07-18,0,1
30,6018,17504,0,0403-000,1.01.01,000400.HOL,2017,6,1,LD,2,156.25,3,49301.ISMAIL.MARMAR,2017-07-18,0,1
30,6027,17534,0,0410-000,1.01.01,000400.LWP,2017,6,1,LD,2,0,177.25,49301.ISMAIL.MARMAR,2017-07-18,0,1
30,5899,17282,0,0500-100,1.01.01,000501.000.000,2017,6,1,LD,2,1092.69,17,49301.ISMAIL.MARMAR,2017-07-18,0,1
30,6025,17518,0,0500-100,1.01.01,000501.000.002,2017,6,1,LD,2,3835.28,124,49301.ISMAIL.MARMAR,2017-07-18,0,1
30,5901,17287,0,0500-100,1.01.01,000501.000.003,2017,6,1,LD,2,19779.07,207,49301.ISMAIL.MARMAR,2017-07-18,0,1
30,5897,17273,0,0500-100,1.01.01,000501.000.004,2017,6,1,LD,2,1221.09,35.5,49301.ISMAIL.MARMAR,2017-07-18,0,1
30,5942,17380,0,0500-100,1.01.01,000501.000.006,2017,6,1,LD,2,221.45,3.5,49301.ISMAIL.MARMAR,2017-07-18,0,1
30,5901,17542,0,0517-115,1.01,000501.000.003,2017,6,1,LD,2,875,0,49301.ISMAIL.MARMAR,2017-07-18,0,1
30,6028,17528,0,0800-000,1.01.01,000800.00A,2017,6,1,LD,2,14619.74,292.25,49301.ISMAIL.MARMAR,2017-07-18,0,1
30,6012,17493,0,0800-000,1.01.01,000800.00B,2017,6,1,LD,2,5612.9,58,49301.ISMAIL.MARMAR,2017-07-18,0,1
