PROJ_ID,ORG_ID,ACCT_ID,FY_CD,DIR_AMT,DIR_ALLOW_AMT,DIR_HRS,DIR_ALLOW_HRS,FEE_ON_DIR_AMT,FEE_ON_HRS_AMT,MARKUP_FEE_AMT,TOT_REV_MARKUP_AMT,MODIFIED_BY,TIME_STAMP,TOT_REV_UNITS_AMT,TOT_REV_TM_LAB_AMT,BURD_AMT,AL_BURD_AMT,COM_AMT,COM_AL_AMT,FEE_BURD_AMT,OTH_FEE_AMT,TOT_REV_AMT,OVER_FEE_AMT,OVER_TOT_AMT,REALLOC_AMT,TOT_AL_EXP_AMT,REV_ADJ_AMT,ACCT_FUNC_NO,OVER_CST_AMT,UNITS_QTY,AL_UNITS_QTY,ROWVERSION,COMPANY_ID,DISC_AMT,AWARD_FEE_AMT,OVER_AWRD_AMT,RETRO_AWRD_AMT,TOT_AWD_FEE_AMT,AWARD_FEE_ADJ_AMT
010102.002.008.003,1.01,1020-000,2016,26645.88,26645.88,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,3288.1,3288.1,0,0,0,0,29933.98,0,0,0,29933.98,0,3,0,0,0,0,1,0,0,0,0,0,0
010102.002.008.003,1.01,1100-000,2016,291122.04,291122.04,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,11969.91,11969.91,0,0,0,0,303091.95,0,0,0,303091.95,0,3,0,0,0,0,1,0,0,0,0,0,0
010102.002.008.003,1.01.01,1000-100,2016,173129.58,173129.58,4161,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,168326.42,168326.42,0,0,0,0,341456,0,0,0,341456,0,2,0,0,0,0,1,0,0,0,0,0,0
010102.002.008.004,1.01,1020-000,2016,59310.11,59310.11,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,7318.87,7318.87,0,0,0,0,66628.98,0,0,0,66628.98,0,3,0,0,0,0,1,0,0,0,0,0,0
010102.002.008.004,1.01.01,1000-100,2016,40277.8,40277.8,1288.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,39160.36,39160.36,0,0,0,0,79438.16,0,0,0,79438.16,0,2,0,0,0,0,1,0,0,0,0,0,0
010102.002.008.005,1.01,1299-015,2016,2713.28,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010102.002.008.005,1.01.01,1000-100,2016,1233.69,1233.69,22,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,1199.46,1199.46,0,0,0,0,2433.15,0,0,0,2433.15,0,2,0,0,0,0,1,0,0,0,0,0,0
010102.002.010.001,1.01.01,1000-100,2016,35107.6,35107.6,802,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,34133.61,34133.61,0,0,0,0,69241.21,0,0,0,69241.21,0,2,0,0,0,0,1,0,0,0,0,0,0
010102.002.010.003,1.01.01,1000-100,2016,11944.41,11944.41,217,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,11613.03,11613.03,0,0,0,0,23557.44,0,0,0,23557.44,0,2,0,0,0,0,1,0,0,0,0,0,0
010102.002.010.004,1.01.01,1000-100,2016,3651,3651,65,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,3549.7,3549.7,0,0,0,0,7200.7,0,0,0,7200.7,0,2,0,0,0,0,1,0,0,0,0,0,0
010102.002.010.005,1.01.01,1000-100,2016,6374.99,6374.99,116,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,6198.13,6198.13,0,0,0,0,12573.12,0,0,0,12573.12,0,2,0,0,0,0,1,0,0,0,0,0,0
010102.002.011.001,1.01.01,1000-100,2016,16883.81,16883.81,381,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,16415.4,16415.4,0,0,0,0,33299.21,0,0,0,33299.21,0,2,0,0,0,0,1,0,0,0,0,0,0
010102.002.011.002,1.01.01,1000-100,2016,8405.24,8405.24,142,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,8172.05,8172.05,0,0,0,0,16577.29,0,0,0,16577.29,0,2,0,0,0,0,1,0,0,0,0,0,0
010102.002.011.003,1.01,1100-000,2016,137294.84,137294.84,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,5645.07,5645.07,0,0,0,0,142939.91,0,0,0,142939.91,0,3,0,0,0,0,1,0,0,0,0,0,0
010102.002.011.003,1.01.01,1000-100,2016,46299.27,46299.27,874,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,45014.78,45014.78,0,0,0,0,91314.05,0,0,0,91314.05,0,2,0,0,0,0,1,0,0,0,0,0,0
010102.002.011.004,1.01.01,1000-100,2016,9239.59,9239.59,171,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,8983.26,8983.26,0,0,0,0,18222.85,0,0,0,18222.85,0,2,0,0,0,0,1,0,0,0,0,0,0
010102.002.011.005,1.01.01,1000-100,2016,5033.9,5033.9,89,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,4894.25,4894.25,0,0,0,0,9928.15,0,0,0,9928.15,0,2,0,0,0,0,1,0,0,0,0,0,0
010102.002.012.003,1.01.01,1000-100,2016,5005.2,5005.2,110,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,4866.34,4866.34,0,0,0,0,9871.54,0,0,0,9871.54,0,2,0,0,0,0,1,0,0,0,0,0,0
010102.002.012.004,1.01.01,1000-100,2016,5369.21,5369.21,96,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,5220.25,5220.25,0,0,0,0,10589.46,0,0,0,10589.46,0,2,0,0,0,0,1,0,0,0,0,0,0
010102.002.013.001,1.01.01,1000-100,2016,1072.43,1072.43,27,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,1042.67,1042.67,0,0,0,0,2115.1,0,0,0,2115.1,0,2,0,0,0,0,1,0,0,0,0,0,0
010102.002.014.001,1.01.01,1000-100,2016,39.72,39.72,1,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,38.62,38.62,0,0,0,0,78.34,0,0,0,78.34,0,2,0,0,0,0,1,0,0,0,0,0,0
010102.002.015.002,1.01.01,1000-100,2016,19213.39,19213.39,363,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,18680.35,18680.35,0,0,0,0,37893.74,0,0,0,37893.74,0,2,0,0,0,0,1,0,0,0,0,0,0
010102.003,1.01,0300-000,2016,0,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,136729.89,136729.89,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
010102.02A,1.01,0300-000,2016,0,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,77917.32,77917.32,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
010102.02A.001,1.01.01,1000-100,2016,3168.23,3168.23,68,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,3080.33,3080.33,0,0,0,0,6248.56,0,0,0,6248.56,0,2,0,0,0,0,1,0,0,0,0,0,0
010102.02A.002,1.01.01,1000-100,2016,7158.59,7158.59,136,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,6960,6960,0,0,0,0,14118.59,0,0,0,14118.59,0,2,0,0,0,0,1,0,0,0,0,0,0
010102.02A.003,1.01.01,1000-100,2016,22808.03,22808.03,522.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,22175.27,22175.27,0,0,0,0,44983.3,0,0,0,44983.3,0,2,0,0,0,0,1,0,0,0,0,0,0
010102.02A.004,1.01.01,1000-100,2016,4171.77,4171.77,79,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,4056.03,4056.03,0,0,0,0,8227.8,0,0,0,8227.8,0,2,0,0,0,0,1,0,0,0,0,0,0
010102.02A.005,1.01.01,1000-100,2016,3361.66,3361.66,87.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,3268.39,3268.39,0,0,0,0,6630.05,0,0,0,6630.05,0,2,0,0,0,0,1,0,0,0,0,0,0
010104.001.001,1.01,1299-015,2016,176.95,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010105.003.001,1.01,0300-000,2016,0,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,-44186.68,-183407.36,0,0,0,0,-139220.68,1,0,0,0,0,1,0,0,0,0,0,0
010105.003.001,1.01,1299-015,2016,4141.35,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010105.003.001.001,1.01,1100-000,2016,23775,23775,275.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,977.55,977.55,0,0,0,0,24752.55,0,0,0,24752.55,0,3,0,0,0,0,1,0,0,0,0,0,0
010105.003.001.001,1.01.01,1000-100,2016,168776.99,168776.99,3988.75,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,164094.6,164094.6,0,0,0,0,332871.59,0,0,0,332871.59,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.001.002,1.01,1100-000,2016,12150,12150,135,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,499.56,499.56,0,0,0,0,12649.56,0,0,0,12649.56,0,3,0,0,0,0,1,0,0,0,0,0,0
010105.003.001.002,1.01.01,1000-100,2016,2649.08,2649.08,42.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,2575.58,2575.58,0,0,0,0,5224.66,0,0,0,5224.66,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.000,1.01.01,1000-100,2016,279.51,0,8,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,271.75,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.000.001,1.01.01,1000-100,2016,14636.27,0,310.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,14230.21,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.001,1.01,0300-000,2016,0,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,20809.07,20809.07,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.001,1.01,1299-015,2016,161.43,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.001.001,1.01.01,1000-100,2016,87.96,87.96,2,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,85.53,85.53,0,0,0,0,173.49,0,0,0,173.49,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.001.002,1.01.01,1000-100,2016,186.81,186.81,3,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,181.63,181.63,0,0,0,0,368.44,0,0,0,368.44,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.001.003,1.01.01,1000-100,2016,87.96,87.96,2,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,85.53,85.53,0,0,0,0,173.49,0,0,0,173.49,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.002,1.01,0300-000,2016,0,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,5115.4,5115.4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.002,1.01,1299-015,2016,121.75,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.002.001,1.01.01,1000-100,2016,635.14,635.14,12.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,617.52,617.52,0,0,0,0,1252.66,0,0,0,1252.66,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.002.002,1.01.01,1000-100,2016,592.65,592.65,12,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,576.21,576.21,0,0,0,0,1168.86,0,0,0,1168.86,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.002.003,1.01.01,1000-100,2016,6320.93,6320.93,127,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,6145.56,6145.56,0,0,0,0,12466.49,0,0,0,12466.49,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.002.004,1.01.01,1000-100,2016,1615.46,1615.46,42.25,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,1570.65,1570.65,0,0,0,0,3186.11,0,0,0,3186.11,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.002.005,1.01.01,1000-100,2016,588.51,588.51,16.25,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,572.19,572.19,0,0,0,0,1160.7,0,0,0,1160.7,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.003,1.01,0300-000,2016,0,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,-10894.65,-10894.65,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.003,1.01,1299-015,2016,44.21,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.003.001,1.01.01,1000-100,2016,393.08,393.08,9,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,382.18,382.18,0,0,0,0,775.26,0,0,0,775.26,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.003.002,1.01.01,1000-100,2016,710.73,710.73,15.75,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,691,691,0,0,0,0,1401.73,0,0,0,1401.73,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.003.003,1.01.01,1000-100,2016,5098.73,5098.73,137,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,4957.27,4957.27,0,0,0,0,10056,0,0,0,10056,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.003.004,1.01.01,1000-100,2016,2961.58,2961.58,80.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,2879.41,2879.41,0,0,0,0,5840.99,0,0,0,5840.99,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.003.005,1.01.01,1000-100,2016,344.47,344.47,8.25,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,334.92,334.92,0,0,0,0,679.39,0,0,0,679.39,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.004.003,1.01.01,1000-100,2016,212.53,0,6,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,206.63,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.004.004,1.01.01,1000-100,2016,177.04,0,8,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,172.12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.004.005,1.01.01,1000-100,2016,260.99,0,6,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,253.74,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.005,1.01,0300-000,2016,0,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,-3101.62,-3101.62,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.005,1.01,1299-015,2016,25.06,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.005.001,1.01.01,1000-100,2016,636.97,636.97,14,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,619.3,619.3,0,0,0,0,1256.27,0,0,0,1256.27,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.005.002,1.01.01,1000-100,2016,1616.02,1616.02,39,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,1571.19,1571.19,0,0,0,0,3187.21,0,0,0,3187.21,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.005.003,1.01.01,1000-100,2016,647.94,647.94,17,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,629.96,629.96,0,0,0,0,1277.9,0,0,0,1277.9,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.005.004,1.01.01,1000-100,2016,860.82,860.82,19,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,836.94,836.94,0,0,0,0,1697.76,0,0,0,1697.76,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.005.005,1.01.01,1000-100,2016,351.99,351.99,8,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,342.23,342.23,0,0,0,0,694.22,0,0,0,694.22,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.006,1.01,0300-000,2016,0,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,1160.06,1160.06,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.006,1.01,1299-015,2016,14.61,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.006.002,1.01.01,1000-100,2016,186.83,186.83,3,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,181.66,181.66,0,0,0,0,368.49,0,0,0,368.49,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.006.004,1.01.01,1000-100,2016,212.45,212.45,8,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,206.56,206.56,0,0,0,0,419.01,0,0,0,419.01,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.007,1.01,0300-000,2016,0,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,40414.31,40414.31,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.007.001,1.01.01,1000-100,2016,1354.81,1354.81,31.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,1317.22,1317.22,0,0,0,0,2672.03,0,0,0,2672.03,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.007.002,1.01.01,1000-100,2016,5462.66,5462.66,144.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,5311.11,5311.11,0,0,0,0,10773.77,0,0,0,10773.77,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.007.003,1.01.01,1000-100,2016,295.34,295.34,6.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,287.14,287.14,0,0,0,0,582.48,0,0,0,582.48,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.007.004,1.01.01,1000-100,2016,2172.82,2172.82,84,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,2112.55,2112.55,0,0,0,0,4285.37,0,0,0,4285.37,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.008,1.01,0300-000,2016,0,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,142952.39,142952.39,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.008.001,1.01.01,1000-100,2016,446.85,446.85,10,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,434.46,434.46,0,0,0,0,881.31,0,0,0,881.31,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.008.002,1.01.01,1000-100,2016,2118.45,2118.45,46,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,2059.68,2059.68,0,0,0,0,4178.13,0,0,0,4178.13,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.008.003,1.01,1100-000,2016,6120,6120,1.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,251.63,251.63,0,0,0,0,6371.63,0,0,0,6371.63,0,3,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.008.003,1.01.01,1000-100,2016,155.33,155.33,3.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,151.01,151.01,0,0,0,0,306.34,0,0,0,306.34,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.008.004,1.01.01,1000-100,2016,380.71,380.71,14,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,370.15,370.15,0,0,0,0,750.86,0,0,0,750.86,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.008.005,1.01.01,1000-100,2016,136.49,136.49,3,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,132.7,132.7,0,0,0,0,269.19,0,0,0,269.19,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.009,1.01,0300-000,2016,0,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,-164968.47,-164968.47,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.009,1.01,1299-015,2016,1061.02,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.009.001,1.01,1100-000,2016,855,855,2,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,35.15,35.15,0,0,0,0,890.15,0,0,0,890.15,0,3,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.009.001,1.01.01,1000-000,2016,5540.69,5540.69,158.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,2727.2,2727.2,0,0,0,0,8267.89,0,0,0,8267.89,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.009.001,1.01.01,1000-100,2016,56471.08,56471.08,1291.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,54904.4,54904.4,0,0,0,0,111375.48,0,0,0,111375.48,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.009.002,1.01.01,1000-100,2016,55611.61,55611.61,1244.75,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,54068.77,54068.77,0,0,0,0,109680.38,0,0,0,109680.38,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.009.003,1.01,1100-000,2016,47565,47565,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,1955.7,1955.7,0,0,0,0,49520.7,0,0,0,49520.7,0,3,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.009.003,1.01.01,1000-000,2016,13080.21,13080.21,375,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,6438.24,6438.24,0,0,0,0,19518.45,0,0,0,19518.45,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.009.003,1.01.01,1000-100,2016,77922.33,77922.33,2164.25,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,75760.52,75760.52,0,0,0,0,153682.85,0,0,0,153682.85,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.009.004,1.01.01,1000-000,2016,3158.14,3158.14,92,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,1554.48,1554.48,0,0,0,0,4712.62,0,0,0,4712.62,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.009.004,1.01.01,1000-100,2016,75541.43,75541.43,2182,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,73445.68,73445.68,0,0,0,0,148987.11,0,0,0,148987.11,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.009.005,1.01.01,1000-100,2016,6912.5,6912.5,150.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,6720.72,6720.72,0,0,0,0,13633.22,0,0,0,13633.22,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.010,1.01,0300-000,2016,0,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,-13023.97,-13023.97,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.010,1.01,1299-015,2016,1042.27,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.010.001,1.01.01,1000-100,2016,17340.47,17340.47,365.75,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,16859.4,16859.4,0,0,0,0,34199.87,0,0,0,34199.87,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.010.002,1.01.01,1000-100,2016,2920.05,2920.05,68,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,2839.04,2839.04,0,0,0,0,5759.09,0,0,0,5759.09,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.010.003,1.01,1100-000,2016,5585,5585,61.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,229.63,229.63,0,0,0,0,5814.63,0,0,0,5814.63,0,3,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.010.003,1.01.01,1000-100,2016,32877.64,32877.64,823.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,31965.51,31965.51,0,0,0,0,64843.15,0,0,0,64843.15,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.010.004,1.01.01,1000-100,2016,54139.05,54139.05,1579.75,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,52637.06,52637.06,0,0,0,0,106776.11,0,0,0,106776.11,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.010.005,1.01.01,1000-100,2016,3944.07,3944.07,111.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,3834.65,3834.65,0,0,0,0,7778.72,0,0,0,7778.72,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.010.006,1.01.01,1000-100,2016,9870.36,9870.36,266,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,9596.52,9596.52,0,0,0,0,19466.88,0,0,0,19466.88,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.011,1.01,1299-015,2016,118.63,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.012,1.01,1299-015,2016,3226.88,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.013,1.01,1299-015,2016,105.01,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.014,1.01,1299-015,2016,172.14,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.015,1.01,0300-000,2016,0,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,15593.84,15593.84,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.015.001,1.01,1100-000,2016,11115,11115,123.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,457.01,457.01,0,0,0,0,11572.01,0,0,0,11572.01,0,3,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.015.001,1.01.01,1000-100,2016,1427.03,1427.03,33,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,1387.44,1387.44,0,0,0,0,2814.47,0,0,0,2814.47,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.003.002.015.002,1.01.01,1000-100,2016,9756.99,9756.99,276,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,9486.3,9486.3,0,0,0,0,19243.29,0,0,0,19243.29,0,2,0,0,0,0,1,0,0,0,0,0,0
