PROJ_ID,ORG_ID,POOL_NO,ALLOC_GRP_NO,ACCT_ID,FY_CD,MODIFIED_BY,TIME_STAMP,BURD_AMT,ALLOW_BURD_AMT,COM_AMT,COM_ALLOW_AMT,ROWVERSION,COMPANY_ID,DISC_AMT
010107.00A.003.002.006,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,53.64,53.64,0,0,0,1,0
010803.000.002.001,1.01,160,1,1020-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010301.001.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,1567.75,1567.75,0,0,0,1,0
010603.000.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,8303.69,8303.69,0,0,0,1,0
010106.001.008.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,19532.6,19532.6,0,0,0,1,0
010106.001.011.011.005,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,286.47,286.47,0,0,0,1,0
020110.000.003.012,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,76827.62,76827.62,0,0,0,1,0
010107.00A.003.005.003,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,123.85,123.85,0,0,0,1,0
010107.00A.003.005.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,91.82,91.82,0,0,0,1,0
010802.002.005,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,2.64,2.64,0,0,0,1,0
000850.001.001,1.01.01,300,1,0800-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010107.00A.004.000.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,273.39,273.39,0,0,0,1,0
010105.003.002.009.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,23763.63,23763.63,0,0,0,1,0
010106.001.011.003.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,107.22,107.22,0,0,0,1,0
020602.002.002.000,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,2068.2,0,0,0,0,1,0
020110.000.003.015,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,2703.85,2703.85,0,0,0,1,0
010102.002.001.001,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,20.8,20.8,0,0,0,1,0
010106.001.011.009.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,434.29,434.29,0,0,0,1,0
010802.002.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,13432.53,13432.53,0,0,0,1,0
010102.002.008.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,38794.39,38794.39,0,0,0,1,0
010106.001.011.012.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,1707.56,1707.56,0,0,0,1,0
010107.00A.003.004.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,496.67,496.67,0,0,0,1,0
020110.000.003.019,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,3176.8,3176.8,0,0,0,1,0
000850.001.004,1.01.01,300,1,0800-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010106.001.008.002,1.01.01,110,1,1000-000,2016,JLAPINGTON,2017-06-28,1119.21,1119.21,0,0,0,1,0
010802.002.003,1.01.01,110,1,1000-000,2016,JLAPINGTON,2017-06-28,458.75,458.75,0,0,0,1,0
010102.02A.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,4941.2,4941.2,0,0,0,1,0
010802.002.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,531.99,531.99,0,0,0,1,0
020602.002.001.000,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,4494.04,0,0,0,0,1,0
000800.00C,1.01.01,300,1,0800-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010105.003.002.002.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,253.25,253.25,0,0,0,1,0
010106.001.011.011.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,12119.3,12119.3,0,0,0,1,0
010102.002.003.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,4912.79,4912.79,0,0,0,1,0
010105.003.002.010.006,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,3240.44,3240.44,0,0,0,1,0
010301.001.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,6490.19,6490.19,0,0,0,1,0
020110.000.003.014,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,3731.32,3731.32,0,0,0,1,0
BP0000.003.006,1.01.01,110,1,2000-000,2016,JLAPINGTON,2017-06-28,4883.96,0,0,0,0,1,0
010105.003.002.000.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,3170.84,0,0,0,0,1,0
010106.001.011.003.002,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,2.2,2.2,0,0,0,1,0
020110.000.006.001,1.01,160,1,1120-999,2016,JLAPINGTON,2017-06-28,1.87,0,0,0,0,1,0
010105.003.002.009.004,1.01.01,110,1,1000-000,2016,JLAPINGTON,2017-06-28,1036.82,1036.82,0,0,0,1,0
010102.002.008.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,293.78,293.78,0,0,0,1,0
010603.000.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,18044.09,18044.09,0,0,0,1,0
010107.00A.004.000.002,1.01,175,1,1010-005,2016,JLAPINGTON,2017-06-28,56.15,56.15,0,0,0,1,0
010802.000.005,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,4921.5,4921.5,0,0,0,1,0
010105.003.002.003.005,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,147.2,147.2,0,0,0,1,0
010106.001.011.009.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,55.73,55.73,0,0,0,1,0
010105.003.002.009.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,24130.89,24130.89,0,0,0,1,0
010301.002.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,3934.67,3934.67,0,0,0,1,0
020110.000.003.016,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,3923.11,3923.11,0,0,0,1,0
BP0000.009.001,1.01.01,110,1,2000-000,2016,JLAPINGTON,2017-06-28,909.75,0,0,0,0,1,0
010107.00A.004.000.004,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,394.86,394.86,0,0,0,1,0
BP0000.001.004,1.01.01,110,1,2000-000,2016,JLAPINGTON,2017-06-28,797.86,0,0,0,0,1,0
010102.002.008.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,17211.27,17211.27,0,0,0,1,0
010102.002.012.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,2294.34,2294.34,0,0,0,1,0
010105.003.002.004.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,38.35,0,0,0,0,1,0
020101.003.021,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,522.92,0,0,0,0,1,0
000800.00H,1.01.01,300,1,0800-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010105.003.002.007.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1793.39,1793.39,0,0,0,1,0
010802.000.008,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1732.48,1732.48,0,0,0,1,0
010803.000.001.001.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,18211.87,0,0,0,0,1,0
010105.004.001.001.002,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,553.21,553.21,0,0,0,1,0
BP0000.003.004,1.01.01,110,1,2000-000,2016,JLAPINGTON,2017-06-28,2117.19,0,0,0,0,1,0
010105.003.001.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,72120.79,72120.79,0,0,0,1,0
010802.001.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
020110.000.003.013,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,35663.3,35663.3,0,0,0,1,0
010107.00A.004.000.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,10349.58,10349.58,0,0,0,1,0
020110.000.001.004.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,3344.37,3344.37,0,0,0,1,0
010105.003.002.009.003,1.01.01,110,1,1000-000,2016,JLAPINGTON,2017-06-28,4294.23,4294.23,0,0,0,1,0
020103.002.001,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,6920.75,0,0,0,0,1,0
010105.004.001.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,455.07,455.07,0,0,0,1,0
010106.001.011.009.005,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,440.87,440.87,0,0,0,1,0
020110.000.003.006,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,3046.64,3046.64,0,0,0,1,0
010803.000.002.001,1.01.01,110,1,1000-000,2016,JLAPINGTON,2017-06-28,9827.51,0,0,0,0,1,0
010106.001.011.007.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,228.62,228.62,0,0,0,1,0
010108.000.006,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,2157.05,2157.05,0,0,0,1,0
010603.000.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,144219.02,144219.02,0,0,0,1,0
010107.00A.003.005.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,3670.48,3670.48,0,0,0,1,0
020109.000.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,25665.64,0,0,0,0,1,0
010105.003.002.008.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,905.24,905.24,0,0,0,1,0
020801.000.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,10157.17,0,0,0,0,1,0
020101.003.026,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,12.35,0,0,0,0,1,0
020110.000.003.004,1.01.01,110,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010603.000.001,1.01.01,110,1,1000-000,2016,JLAPINGTON,2017-06-28,920.23,920.23,0,0,0,1,0
010107.00A.004.000.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,12134.14,12134.14,0,0,0,1,0
010802.002.012,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,589.38,589.38,0,0,0,1,0
010803.000.001.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,145491.66,0,0,0,0,1,0
010105.003.002.010.003,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,204.41,204.41,0,0,0,1,0
020701.001.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,3293.38,0,0,0,0,1,0
020110.000.003.003,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,14631.16,14631.16,0,0,0,1,0
000850.001.001,1.01.01,110,1,0800-000,2016,JLAPINGTON,2017-06-28,12028.66,0,0,0,0,1,0
020602.002.001.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,12925.82,0,0,0,0,1,0
020107.002.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,10541.8,0,0,0,0,1,0
010107.00A.004.000.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,57.86,57.86,0,0,0,1,0
010602.000.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,72692.79,72692.79,0,0,0,1,0
010107.00A.003.005.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,2212.67,2212.67,0,0,0,1,0
010106.001.011.009.005,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,0.29,0.29,0,0,0,1,0
010106.001.011.012.003,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,54.09,54.09,0,0,0,1,0
020110.000.001,1.01,175,1,1120-999,2016,JLAPINGTON,2017-06-28,721.69,0,0,0,0,1,0
010105.003.002.004.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,69.77,0,0,0,0,1,0
010301.002.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,7483.7,7483.7,0,0,0,1,0
010105.003.002.003.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,153.97,153.97,0,0,0,1,0
020101.001.009,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1453.12,0,0,0,0,1,0
020110.000.003.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,11398.25,11398.25,0,0,0,1,0
010108.000.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,40453.51,40453.51,0,0,0,1,0
010102.02A.005,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1103.63,1103.63,0,0,0,1,0
010106.001.011.004.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,981.28,981.28,0,0,0,1,0
000850.001.004,1.01.01,110,1,0800-000,2016,JLAPINGTON,2017-06-28,291.82,0,0,0,0,1,0
010105.004.001.001,1.01.01,110,1,1000-000,2016,JLAPINGTON,2017-06-28,1768.86,1768.86,0,0,0,1,0
020110.000.001.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,174584.03,174584.03,0,0,0,1,0
000800.00C,1.01.01,110,1,0800-000,2016,JLAPINGTON,2017-06-28,23396.84,0,0,0,0,1,0
010105.004.001.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,304.58,304.58,0,0,0,1,0
020101.001.004,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,3684.25,0,0,0,0,1,0
010802.000.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,8740.11,8740.11,0,0,0,1,0
020110.000.001.005.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,605.7,605.7,0,0,0,1,0
020107.002.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,832.29,0,0,0,0,1,0
010105.003.002.005.005,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,115.56,115.56,0,0,0,1,0
010111.001.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,25021.27,25021.27,0,0,0,1,0
020110.000.003.006,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,3329.1,3329.1,0,0,0,1,0
020110.000.003,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,-49.41,0,0,0,0,1,0
010102.002.013.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,458.26,458.26,0,0,0,1,0
010603.000.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,16433.77,16433.77,0,0,0,1,0
BP0000.004.001,1.01.01,110,1,2000-000,2016,JLAPINGTON,2017-06-28,4034.09,0,0,0,0,1,0
020602.001.004.000,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,4064.89,0,0,0,0,1,0
020602.002.002.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,999.43,0,0,0,0,1,0
010602.000.001,1.01,175,1,1010-999,2016,JLAPINGTON,2017-06-28,6.29,0,0,0,0,1,0
020110.000.001.004,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,11436.27,11436.27,0,0,0,1,0
020101.003.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,2437,0,0,0,0,1,0
020101.003.009,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1147.97,0,0,0,0,1,0
020804.000.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,31290.08,0,0,0,0,1,0
020110.000.003.012,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,1366.95,0,0,0,0,1,0
BP0000.003.001,1.01.01,120,1,2000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
000800.00H,1.01.01,110,1,0800-000,2016,JLAPINGTON,2017-06-28,5915.79,0,0,0,0,1,0
010106.001.011.012.002,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,0.59,0.59,0,0,0,1,0
010105.003.002.010.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,10793.73,10793.73,0,0,0,1,0
010107.00A.004.000.005,1.01,175,1,1010-005,2016,JLAPINGTON,2017-06-28,56.15,56.15,0,0,0,1,0
010106.001.011.004.003,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,225,225,0,0,0,1,0
000500.000.006,1.01.01,110,1,0500-000,2016,JLAPINGTON,2017-06-28,154.83,0,0,0,0,1,0
010106.001.006,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,26190.87,26190.87,0,0,0,1,0
020108.000.001,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010804.000.001,1.01.01,110,1,1000-000,2016,JLAPINGTON,2017-06-28,1273.78,0,0,0,0,1,0
010802.002.005,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,24378.53,24378.53,0,0,0,1,0
020101.001.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,21369.75,0,0,0,0,1,0
010105.003.002.005.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,137.99,137.99,0,0,0,1,0
010106.001.011.002.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,2201.23,2201.23,0,0,0,1,0
020110.000.003.005,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,57941.84,57941.84,0,0,0,1,0
020101.003.017,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,288.23,0,0,0,0,1,0
021301.000.002.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,46.77,0,0,0,0,1,0
020101.003.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,7815.9,0,0,0,0,1,0
020110.000.001.004.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,30.18,30.18,0,0,0,1,0
010301.001.002,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,4.97,4.97,0,0,0,1,0
000800.00A,1.01.01,110,1,0800-000,2016,JLAPINGTON,2017-06-28,68091.27,0,0,0,0,1,0
010105.003.002.009.001,1.01.01,110,1,1000-000,2016,JLAPINGTON,2017-06-28,1819.01,1819.01,0,0,0,1,0
010106.001.011.014.000,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,580.09,580.09,0,0,0,1,0
010802.000.007,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1825.89,1825.89,0,0,0,1,0
020110.000.003.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,52406.82,52406.82,0,0,0,1,0
010106.001.011.010.005,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,122.4,122.4,0,0,0,1,0
010106.001.011.013.000,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,567.93,567.93,0,0,0,1,0
010102.002.001.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,5331.92,5331.92,0,0,0,1,0
020101.003.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,15.67,0,0,0,0,1,0
010105.003.002.009.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,31.29,31.29,0,0,0,1,0
020110.000.001.004.003,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,18722.48,18722.48,0,0,0,1,0
020110.000.003.018,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,3249.23,3249.23,0,0,0,1,0
BP0000.000.002,1.01.01,110,1,2000-000,2016,JLAPINGTON,2017-06-28,14939.42,0,0,0,0,1,0
010102.002.008.005,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,267.27,267.27,0,0,0,1,0
010106.001.011.011.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1514.5,1514.5,0,0,0,1,0
010107.00A.003.005.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,643.74,643.74,0,0,0,1,0
010102.002.008.002,1.01.01,110,1,1000-000,2016,JLAPINGTON,2017-06-28,249.09,249.09,0,0,0,1,0
010105.003.002.000,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,91.76,0,0,0,0,1,0
010106.001.011.002.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1135.6,1135.6,0,0,0,1,0
010803.000.001.001.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,15847.69,0,0,0,0,1,0
020804.000.001,1.01,175,1,1010-999,2016,JLAPINGTON,2017-06-28,182.73,0,0,0,0,1,0
010105.003.002.008.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,50.99,50.99,0,0,0,1,0
010105.003.002.010.005,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,854.45,854.45,0,0,0,1,0
010802.000.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1190.01,1190.01,0,0,0,1,0
020101.003.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,39.37,0,0,0,0,1,0
020110.000.001.004.002,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,24332.36,24332.36,0,0,0,1,0
010804.000.001,1.01,160,1,1100-999,2016,JLAPINGTON,2017-06-28,38.43,0,0,0,0,1,0
010105.003.002.007.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,444.78,444.78,0,0,0,1,0
010105.003.002.015.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,3203.22,3203.22,0,0,0,1,0
010106.001.008.005,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,119685.05,119685.05,0,0,0,1,0
020101.002.009,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,3254.42,0,0,0,0,1,0
010102.002.010.005,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,2724.12,2724.12,0,0,0,1,0
020101.001.006,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,11210.09,0,0,0,0,1,0
020110.000.003.015,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,19132.81,19132.81,0,0,0,1,0
020110.000.003.019,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,1224.45,1224.45,0,0,0,1,0
010301.001.001,1.01.01,110,1,1000-000,2016,JLAPINGTON,2017-06-28,1210.93,1210.93,0,0,0,1,0
010106.001.011.008.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,829.82,829.82,0,0,0,1,0
BP0000.001.006,1.01.01,120,1,2000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010602.000.004,1.01,160,1,1020-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010102.002.010.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,11525.83,11525.83,0,0,0,1,0
010102.002.011.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1820.93,1820.93,0,0,0,1,0
010106.001.011.010.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,10502.2,10502.2,0,0,0,1,0
020101.003.006,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,4924.6,0,0,0,0,1,0
010105.003.002.002.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,271.4,271.4,0,0,0,1,0
010802.000.005,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,58938.51,58938.51,0,0,0,1,0
010102.002.001.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,1827.48,1827.48,0,0,0,1,0
010802.002.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1587.84,1587.84,0,0,0,1,0
010301.002.001,1.01,160,1,1020-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
000850.001.003,1.01.01,300,1,0800-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010802.002.008,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,27.55,27.55,0,0,0,1,0
010102.002.008.004,1.01,175,1,1020-000,2016,JLAPINGTON,2017-06-28,7318.87,7318.87,0,0,0,1,0
010102.02A.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1550.86,1550.86,0,0,0,1,0
010106.001.011.015.000,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,211.5,211.5,0,0,0,1,0
010105.003.002.003.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,641.6,641.6,0,0,0,1,0
010106.001.011.010.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1047.72,1047.72,0,0,0,1,0
010107.00A.003.002.002,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,1.95,1.95,0,0,0,1,0
010106.001.008.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,70468.32,70468.32,0,0,0,1,0
010106.001.008.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,13195.55,13195.55,0,0,0,1,0
020110.000.005.001,1.01,175,1,1010-015,2016,JLAPINGTON,2017-06-28,366.67,108.75,0,0,0,1,0
020110.000.003.005,1.01.01,110,1,1000-000,2016,JLAPINGTON,2017-06-28,-144.86,-144.86,0,0,0,1,0
020401.000.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,65804.12,65804.12,0,0,0,1,0
000501.000.005.004,1.01.01,110,1,0500-100,2016,JLAPINGTON,2017-06-28,5895.99,0,0,0,0,1,0
010105.003.002.003.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1104.6,1104.6,0,0,0,1,0
010105.003.002.005.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,530.54,530.54,0,0,0,1,0
010106.001.011.009.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,5303.57,5303.57,0,0,0,1,0
010102.002.010.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,1560.12,1560.12,0,0,0,1,0
010107.00A.004.000.005,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,56333.96,56333.96,0,0,0,1,0
010106.001.011.015.000,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,1.47,1.47,0,0,0,1,0
020101.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
020110.000.001.005.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,829.83,0,0,0,0,1,0
020602.999.999.999,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,7660.52,0,0,0,0,1,0
010603.000.003,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,74.12,74.12,0,0,0,1,0
020101.003.018,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,2.54,0,0,0,0,1,0
020108.000.001,1.01.01,110,1,1000-000,2016,JLAPINGTON,2017-06-28,60096.7,0,0,0,0,1,0
010106.001.011.007.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,47.77,47.77,0,0,0,1,0
010106.001.011.008.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,383.58,383.58,0,0,0,1,0
020401.000.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,4439.18,4439.18,0,0,0,1,0
